restaurant_id,restaurant_name,date,item_id,item_name,category,day_of_week,is_holiday,temperature,rainfall,event,promotion,price,quantity_sold,quantity_prepared,quantity_wasted,ingredient_stock,ingredient_cost,selling_price,sales_previous_day,sales_7_days_ago,rolling_7_day_avg,waste_reason,waste_cost
R001,Restaurant A,2025-06-09,I001,Chicken Biryani,Biryani,0,0,28.73,0.26,0,0,221.36,74,80,6,100,93.57,220,75,67,80.29,Overproduction,561.42
R001,Restaurant A,2025-06-10,I001,Chicken Biryani,Biryani,1,0,29.16,0.79,0,0,220.21,68,72,4,100,90.89,220,74,81,78.43,Low demand,363.56
R001,Restaurant A,2025-06-11,I001,Chicken Biryani,Biryani,2,0,30.24,4.11,0,0,223.92,75,81,6,81,95.43,220,68,83,77.29,Overproduction,572.58
R001,Restaurant A,2025-06-12,I001,Chicken Biryani,Biryani,3,0,33.73,18.81,1,0,217.37,92,98,6,62,97.44,220,75,64,81.29,Overproduction,584.64
R001,Restaurant A,2025-06-13,I001,Chicken Biryani,Biryani,4,0,32.58,1.79,0,0,219.57,78,85,7,67,96.49,220,92,87,80.0,Low demand,675.43
R001,Restaurant A,2025-06-14,I001,Chicken Biryani,Biryani,5,0,31.8,17.5,0,0,218.13,87,97,10,86,97.83,220,78,98,78.43,Overproduction,978.3
R001,Restaurant A,2025-06-15,I001,Chicken Biryani,Biryani,6,0,32.1,11.48,0,0,218.39,82,87,5,99,91.69,220,87,75,79.43,Overproduction,458.45
R001,Restaurant A,2025-06-16,I001,Chicken Biryani,Biryani,0,0,31.17,0.0,0,0,224.11,73,79,6,104,96.28,220,82,74,79.29,Overproduction,577.68
R001,Restaurant A,2025-06-17,I001,Chicken Biryani,Biryani,1,0,31.61,13.1,1,0,220.24,90,94,4,77,98.4,220,73,68,82.43,Low demand,393.6
R001,Restaurant A,2025-06-18,I001,Chicken Biryani,Biryani,2,0,32.65,25.65,0,0,219.64,80,86,6,89,93.43,220,90,75,83.14,Overproduction,560.58
R001,Restaurant A,2025-06-19,I001,Chicken Biryani,Biryani,3,0,33.68,8.16,0,1,196.8,94,104,10,79,98.24,220,80,92,83.43,Overproduction,982.4
R001,Restaurant A,2025-06-20,I001,Chicken Biryani,Biryani,4,0,31.36,3.74,0,0,221.64,73,76,3,77,92.41,220,94,78,82.71,Order cancellation,277.23
R001,Restaurant A,2025-06-21,I001,Chicken Biryani,Biryani,5,0,33.74,0.0,0,0,217.47,89,100,11,99,96.57,220,73,87,83.0,Overproduction,1062.27
R001,Restaurant A,2025-06-22,I001,Chicken Biryani,Biryani,6,0,32.36,5.62,1,0,219.65,107,121,14,77,99.53,220,89,82,86.57,Overproduction,1393.42
R001,Restaurant A,2025-06-23,I001,Chicken Biryani,Biryani,0,0,30.92,2.83,0,0,223.15,76,85,9,73,99.4,220,107,73,87.0,Low demand,894.6
R001,Restaurant A,2025-06-24,I001,Chicken Biryani,Biryani,1,0,31.46,11.91,0,1,199.61,76,83,7,58,90.37,220,76,90,85.0,Overproduction,632.59
R001,Restaurant A,2025-06-25,I001,Chicken Biryani,Biryani,2,0,33.57,0.0,0,0,216.02,79,89,10,57,92.53,220,76,80,84.86,Low demand,925.3
R001,Restaurant A,2025-06-26,I001,Chicken Biryani,Biryani,3,0,35.38,4.08,0,0,216.16,69,77,8,70,91.14,220,79,94,81.29,Order cancellation,729.12
R001,Restaurant A,2025-06-27,I001,Chicken Biryani,Biryani,4,0,33.9,7.71,0,0,219.39,67,75,8,96,94.46,220,69,73,80.43,Low demand,755.68
R001,Restaurant A,2025-06-28,I001,Chicken Biryani,Biryani,5,0,28.27,16.24,0,0,216.52,108,116,8,84,99.28,220,67,89,83.14,Low demand,794.24
R001,Restaurant A,2025-06-29,I001,Chicken Biryani,Biryani,6,0,32.0,23.65,1,0,218.78,102,108,6,84,93.4,220,108,107,82.43,Overproduction,560.4
R001,Restaurant A,2025-06-30,I001,Chicken Biryani,Biryani,0,0,31.81,7.23,0,0,215.65,63,66,3,56,91.28,220,102,76,80.57,Overproduction,273.84
R001,Restaurant A,2025-07-01,I001,Chicken Biryani,Biryani,1,0,32.5,17.95,0,0,219.09,79,83,4,74,98.56,220,63,76,81.0,Overproduction,394.24
R001,Restaurant A,2025-07-02,I001,Chicken Biryani,Biryani,2,0,30.33,0.94,0,0,223.59,67,74,7,77,98.08,220,79,79,79.29,Quality issue,686.56
R001,Restaurant A,2025-07-03,I001,Chicken Biryani,Biryani,3,0,30.84,4.58,1,0,221.64,83,90,7,63,94.23,220,67,69,81.29,Low demand,659.61
R001,Restaurant A,2025-07-04,I001,Chicken Biryani,Biryani,4,0,29.99,7.81,0,0,220.82,71,74,3,98,96.07,220,83,67,81.86,Order cancellation,288.21
R001,Restaurant A,2025-07-05,I001,Chicken Biryani,Biryani,5,0,30.52,6.4,1,0,216.85,100,107,7,81,90.67,220,71,108,80.71,Overproduction,634.69
R001,Restaurant A,2025-07-06,I001,Chicken Biryani,Biryani,6,0,31.29,0.0,0,0,221.69,91,99,8,77,93.16,220,100,102,79.14,Low demand,745.28
R001,Restaurant A,2025-07-07,I001,Chicken Biryani,Biryani,0,0,34.45,1.8,0,0,219.39,78,84,6,90,96.79,220,91,63,81.29,Overproduction,580.74
R001,Restaurant A,2025-07-08,I001,Chicken Biryani,Biryani,1,0,28.13,1.78,0,0,216.96,63,66,3,89,93.49,220,78,79,79.0,Overproduction,280.47
R001,Restaurant A,2025-07-09,I001,Chicken Biryani,Biryani,2,0,28.22,0.0,0,0,217.52,72,80,8,66,90.51,220,63,67,79.71,Overproduction,724.08
R001,Restaurant A,2025-07-10,I001,Chicken Biryani,Biryani,3,0,32.1,2.75,1,0,217.01,88,92,4,87,93.0,220,72,83,80.43,Order cancellation,372.0
R001,Restaurant A,2025-07-11,I001,Chicken Biryani,Biryani,4,0,32.89,1.3,0,0,218.14,71,77,6,74,91.71,220,88,71,80.43,Overproduction,550.26
R001,Restaurant A,2025-07-12,I001,Chicken Biryani,Biryani,5,0,32.34,21.59,0,0,217.88,94,100,6,59,92.82,220,71,100,79.57,Quality issue,556.92
R001,Restaurant A,2025-07-13,I001,Chicken Biryani,Biryani,6,0,27.44,10.28,0,0,221.11,63,72,9,98,95.66,220,94,91,75.57,Low demand,860.94
R001,Restaurant A,2025-07-14,I001,Chicken Biryani,Biryani,0,0,30.77,0.67,0,0,217.6,63,72,9,102,95.32,220,63,78,73.43,Order cancellation,857.88
R001,Restaurant A,2025-07-15,I001,Chicken Biryani,Biryani,1,0,31.9,0.98,0,0,223.32,75,82,7,95,93.82,220,63,63,75.14,Overproduction,656.74
R001,Restaurant A,2025-07-16,I001,Chicken Biryani,Biryani,2,0,31.17,9.11,0,0,220.68,67,75,8,93,98.11,220,75,72,74.43,Low demand,784.88
R001,Restaurant A,2025-07-17,I001,Chicken Biryani,Biryani,3,0,32.28,4.13,0,0,219.46,76,84,8,77,94.78,220,67,88,72.71,Low demand,758.24
R001,Restaurant A,2025-07-18,I001,Chicken Biryani,Biryani,4,0,25.22,12.68,0,0,222.68,80,85,5,82,90.33,220,76,71,74.0,Quality issue,451.65
R001,Restaurant A,2025-07-19,I001,Chicken Biryani,Biryani,5,0,32.95,7.82,1,0,222.94,94,105,11,95,97.53,220,80,94,74.0,Order cancellation,1072.83
R001,Restaurant A,2025-07-20,I001,Chicken Biryani,Biryani,6,0,31.84,0.0,1,0,219.18,102,107,5,62,97.93,220,94,63,79.57,Quality issue,489.65
R001,Restaurant A,2025-07-21,I001,Chicken Biryani,Biryani,0,0,27.12,5.12,0,0,221.82,60,64,4,80,99.08,220,102,63,79.14,Overproduction,396.32
R001,Restaurant A,2025-07-22,I001,Chicken Biryani,Biryani,1,0,29.31,1.63,0,0,224.22,77,85,8,78,91.42,220,60,75,79.43,Order cancellation,731.36
R001,Restaurant A,2025-07-23,I001,Chicken Biryani,Biryani,2,0,24.72,4.88,0,1,199.45,87,98,11,92,95.19,220,77,67,82.29,Overproduction,1047.09
R001,Restaurant A,2025-07-24,I001,Chicken Biryani,Biryani,3,0,28.74,0.0,0,1,199.03,88,92,4,82,90.25,220,87,76,84.0,Overproduction,361.0
R001,Restaurant A,2025-07-25,I001,Chicken Biryani,Biryani,4,0,29.96,4.65,1,0,222.12,79,85,6,81,93.23,220,88,80,83.86,Low demand,559.38
R001,Restaurant A,2025-07-26,I001,Chicken Biryani,Biryani,5,0,29.92,2.37,0,0,216.39,93,103,10,75,96.26,220,79,94,83.71,Low demand,962.6
R001,Restaurant A,2025-07-27,I001,Chicken Biryani,Biryani,6,0,32.38,16.44,0,0,221.78,86,96,10,69,93.67,220,93,102,81.43,Quality issue,936.7
R001,Restaurant A,2025-07-28,I001,Chicken Biryani,Biryani,0,0,29.74,3.59,0,0,216.06,69,77,8,81,96.49,220,86,60,82.71,Overproduction,771.92
R001,Restaurant A,2025-07-29,I001,Chicken Biryani,Biryani,1,0,33.19,1.66,0,0,216.8,75,83,8,82,96.38,220,69,77,82.43,Overproduction,771.04
R001,Restaurant A,2025-07-30,I001,Chicken Biryani,Biryani,2,0,28.4,9.1,0,0,216.11,72,77,5,73,93.85,220,75,87,80.29,Overproduction,469.25
R001,Restaurant A,2025-07-31,I001,Chicken Biryani,Biryani,3,0,28.11,2.0,0,0,215.69,53,58,5,97,96.69,220,72,88,75.29,Overproduction,483.45
R001,Restaurant A,2025-08-01,I001,Chicken Biryani,Biryani,4,0,31.45,9.96,0,1,194.17,86,90,4,57,93.04,220,53,79,76.29,Low demand,372.16
R001,Restaurant A,2025-08-02,I001,Chicken Biryani,Biryani,5,0,31.11,0.0,1,0,221.29,103,117,14,74,98.79,220,86,93,77.71,Low demand,1383.06
R001,Restaurant A,2025-08-03,I001,Chicken Biryani,Biryani,6,0,29.39,20.25,0,1,195.85,102,114,12,64,99.35,220,103,86,80.0,Quality issue,1192.2
R001,Restaurant A,2025-08-04,I001,Chicken Biryani,Biryani,0,0,26.46,8.06,0,0,217.32,72,76,4,93,95.74,220,102,69,80.43,Overproduction,382.96
R001,Restaurant A,2025-08-05,I001,Chicken Biryani,Biryani,1,0,30.64,15.11,0,0,218.64,76,83,7,101,90.84,220,72,75,80.57,Overproduction,635.88
R001,Restaurant A,2025-08-06,I001,Chicken Biryani,Biryani,2,0,30.48,0.0,0,0,220.01,71,79,8,58,97.92,220,76,72,80.43,Overproduction,783.36
R001,Restaurant A,2025-08-07,I001,Chicken Biryani,Biryani,3,0,25.02,20.94,0,0,217.44,74,84,10,80,99.7,220,71,53,83.43,Low demand,997.0
R001,Restaurant A,2025-08-08,I001,Chicken Biryani,Biryani,4,0,30.52,3.82,0,0,216.24,74,82,8,85,97.78,220,74,86,81.71,Order cancellation,782.24
R001,Restaurant A,2025-08-09,I001,Chicken Biryani,Biryani,5,0,30.09,3.61,0,0,221.92,91,101,10,69,97.58,220,74,103,80.0,Overproduction,975.8
R001,Restaurant A,2025-08-10,I001,Chicken Biryani,Biryani,6,0,26.55,8.89,0,0,218.43,83,93,10,73,94.32,220,91,102,77.29,Overproduction,943.2
R001,Restaurant A,2025-08-11,I001,Chicken Biryani,Biryani,0,0,33.23,1.82,0,0,223.69,67,72,5,103,99.28,220,83,72,76.57,Overproduction,496.4
R001,Restaurant A,2025-08-12,I001,Chicken Biryani,Biryani,1,0,31.56,15.82,0,0,221.38,73,78,5,79,91.22,220,67,76,76.14,Overproduction,456.1
R001,Restaurant A,2025-08-13,I001,Chicken Biryani,Biryani,2,0,28.0,9.61,0,0,220.7,84,90,6,86,99.24,220,73,71,78.0,Order cancellation,595.44
R001,Restaurant A,2025-08-14,I001,Chicken Biryani,Biryani,3,0,28.91,19.02,0,0,220.8,75,79,4,83,92.22,220,84,74,78.14,Overproduction,368.88
R001,Restaurant A,2025-08-15,I001,Chicken Biryani,Biryani,4,1,23.38,5.0,0,0,221.7,96,101,5,94,92.93,220,75,74,81.29,Overproduction,464.65
R001,Restaurant A,2025-08-16,I001,Chicken Biryani,Biryani,5,0,30.86,9.65,0,0,218.28,63,67,4,55,97.18,220,96,91,77.29,Quality issue,388.72
R001,Restaurant A,2025-08-17,I001,Chicken Biryani,Biryani,6,0,29.72,0.0,0,0,218.27,95,107,12,64,98.82,220,63,83,79.0,Low demand,1185.84
R001,Restaurant A,2025-08-18,I001,Chicken Biryani,Biryani,0,0,26.28,19.77,0,0,221.84,64,68,4,92,99.3,220,95,67,78.57,Overproduction,397.2
R001,Restaurant A,2025-08-19,I001,Chicken Biryani,Biryani,1,0,29.43,0.0,0,0,216.5,86,93,7,107,96.87,220,64,73,80.43,Low demand,678.09
R001,Restaurant A,2025-08-20,I001,Chicken Biryani,Biryani,2,0,34.23,11.06,0,0,218.01,71,80,9,64,93.44,220,86,84,78.57,Quality issue,840.96
R001,Restaurant A,2025-08-21,I001,Chicken Biryani,Biryani,3,0,28.77,10.63,0,0,219.97,64,72,8,84,90.49,220,71,75,77.0,Order cancellation,723.92
R001,Restaurant A,2025-08-22,I001,Chicken Biryani,Biryani,4,0,27.0,3.04,0,0,220.41,75,85,10,63,97.08,220,64,96,74.0,Order cancellation,970.8
R001,Restaurant A,2025-08-23,I001,Chicken Biryani,Biryani,5,0,28.63,0.27,0,1,200.89,91,97,6,99,97.82,220,75,63,78.0,Overproduction,586.92
R001,Restaurant A,2025-08-24,I001,Chicken Biryani,Biryani,6,0,25.8,14.73,0,1,199.38,114,119,5,74,93.16,220,91,95,80.71,Overproduction,465.8
R001,Restaurant A,2025-08-25,I001,Chicken Biryani,Biryani,0,0,24.36,14.75,0,1,200.25,76,84,8,60,93.8,220,114,64,82.43,Quality issue,750.4
R001,Restaurant A,2025-08-26,I001,Chicken Biryani,Biryani,1,0,23.86,18.66,0,0,222.21,87,91,4,65,94.35,220,76,86,82.57,Quality issue,377.4
R001,Restaurant A,2025-08-27,I001,Chicken Biryani,Biryani,2,0,27.21,0.0,0,1,197.24,88,95,7,71,92.76,220,87,71,85.0,Overproduction,649.32
R001,Restaurant A,2025-08-28,I001,Chicken Biryani,Biryani,3,0,29.09,0.0,0,0,220.91,71,74,3,76,93.07,220,88,64,86.0,Overproduction,279.21
R001,Restaurant A,2025-08-29,I001,Chicken Biryani,Biryani,4,0,30.24,17.95,0,1,201.68,94,104,10,77,92.83,220,71,75,88.71,Low demand,928.3
R001,Restaurant A,2025-08-30,I001,Chicken Biryani,Biryani,5,0,24.47,2.02,0,0,219.19,87,91,4,74,94.53,220,94,91,88.14,Quality issue,378.12
R001,Restaurant A,2025-08-31,I001,Chicken Biryani,Biryani,6,0,28.88,1.3,0,0,216.5,85,89,4,103,94.37,220,87,114,84.0,Overproduction,377.48
R001,Restaurant A,2025-09-01,I001,Chicken Biryani,Biryani,0,0,26.16,23.34,0,0,221.21,74,79,5,73,92.14,220,85,76,83.71,Order cancellation,460.7
R001,Restaurant A,2025-09-02,I001,Chicken Biryani,Biryani,1,0,24.81,0.0,0,1,197.67,86,95,9,76,98.22,220,74,87,83.57,Low demand,883.98
R001,Restaurant A,2025-09-03,I001,Chicken Biryani,Biryani,2,0,29.22,0.0,0,0,220.19,73,76,3,88,95.8,220,86,88,81.43,Overproduction,287.4
R001,Restaurant A,2025-09-04,I001,Chicken Biryani,Biryani,3,0,24.54,0.0,0,0,219.6,62,69,7,75,96.42,220,73,71,80.14,Quality issue,674.94
R001,Restaurant A,2025-09-05,I001,Chicken Biryani,Biryani,4,0,27.36,0.51,0,0,216.09,59,64,5,80,97.51,220,62,94,75.14,Overproduction,487.55
R001,Restaurant A,2025-09-06,I001,Chicken Biryani,Biryani,5,0,23.33,11.02,0,1,195.51,103,116,13,73,93.0,220,59,87,77.43,Overproduction,1209.0
R001,Restaurant A,2025-09-07,I001,Chicken Biryani,Biryani,6,0,26.39,4.21,0,0,222.89,71,79,8,84,99.3,220,103,85,75.43,Overproduction,794.4
R001,Restaurant A,2025-09-08,I001,Chicken Biryani,Biryani,0,0,25.75,14.11,0,0,221.56,57,64,7,101,94.42,220,71,74,73.0,Low demand,660.94
R001,Restaurant A,2025-09-09,I001,Chicken Biryani,Biryani,1,0,26.39,0.0,0,0,216.63,79,86,7,56,90.43,220,57,86,72.0,Overproduction,633.01
R001,Restaurant A,2025-09-10,I001,Chicken Biryani,Biryani,2,0,27.14,1.61,0,0,220.17,75,83,8,58,93.96,220,79,73,72.29,Overproduction,751.68
R001,Restaurant A,2025-09-11,I001,Chicken Biryani,Biryani,3,0,27.21,31.03,0,0,221.73,71,77,6,87,96.25,220,75,62,73.57,Overproduction,577.5
R001,Restaurant A,2025-09-12,I001,Chicken Biryani,Biryani,4,0,26.1,5.44,0,1,199.52,73,77,4,87,92.19,220,71,59,75.57,Overproduction,368.76
R001,Restaurant A,2025-09-13,I001,Chicken Biryani,Biryani,5,0,24.29,3.11,1,0,220.53,115,123,8,68,95.34,220,73,103,77.29,Order cancellation,762.72
R001,Restaurant A,2025-09-14,I001,Chicken Biryani,Biryani,6,0,26.75,6.4,0,0,219.57,88,93,5,106,94.68,220,115,71,79.71,Overproduction,473.4
R001,Restaurant A,2025-09-15,I001,Chicken Biryani,Biryani,0,0,27.09,0.62,0,1,200.99,87,99,12,68,90.95,220,88,57,84.0,Overproduction,1091.4
R001,Restaurant A,2025-09-16,I001,Chicken Biryani,Biryani,1,0,19.99,1.53,0,0,217.54,82,88,6,62,93.76,220,87,79,84.43,Overproduction,562.56
R001,Restaurant A,2025-09-17,I001,Chicken Biryani,Biryani,2,0,26.14,17.0,1,0,221.42,90,101,11,91,90.88,220,82,75,86.57,Low demand,999.68
R001,Restaurant A,2025-09-18,I001,Chicken Biryani,Biryani,3,0,24.19,18.8,0,0,216.83,81,90,9,92,91.86,220,90,71,88.0,Overproduction,826.74
R001,Restaurant A,2025-09-19,I001,Chicken Biryani,Biryani,4,0,24.66,7.34,0,0,221.36,73,81,8,66,97.06,220,81,73,88.0,Overproduction,776.48
R001,Restaurant A,2025-09-20,I001,Chicken Biryani,Biryani,5,0,25.81,0.0,0,0,223.59,76,83,7,56,96.86,220,73,115,82.43,Overproduction,678.02
R001,Restaurant A,2025-09-21,I001,Chicken Biryani,Biryani,6,0,24.82,13.67,0,0,217.92,86,92,6,62,96.85,220,76,88,82.14,Overproduction,581.1
R001,Restaurant A,2025-09-22,I001,Chicken Biryani,Biryani,0,0,24.76,0.0,0,0,222.3,76,80,4,69,93.75,220,86,87,80.57,Overproduction,375.0
R001,Restaurant A,2025-09-23,I001,Chicken Biryani,Biryani,1,0,24.22,0.0,0,0,223.5,70,79,9,110,98.28,220,76,82,78.86,Overproduction,884.52
R001,Restaurant A,2025-09-24,I001,Chicken Biryani,Biryani,2,0,24.84,0.0,0,0,222.18,73,82,9,110,92.54,220,70,90,76.43,Overproduction,832.86
R001,Restaurant A,2025-09-25,I001,Chicken Biryani,Biryani,3,0,21.21,1.84,0,0,220.58,80,85,5,69,96.18,220,73,81,76.29,Low demand,480.9
R001,Restaurant A,2025-09-26,I001,Chicken Biryani,Biryani,4,0,20.48,14.2,0,0,220.71,87,99,12,86,96.97,220,80,73,78.29,Overproduction,1163.64
R001,Restaurant A,2025-09-27,I001,Chicken Biryani,Biryani,5,0,23.97,0.0,0,0,220.24,90,99,9,62,96.66,220,87,76,80.29,Low demand,869.94
R001,Restaurant A,2025-09-28,I001,Chicken Biryani,Biryani,6,0,24.6,8.27,0,0,221.73,84,93,9,61,96.29,220,90,86,80.0,Low demand,866.61
R001,Restaurant A,2025-09-29,I001,Chicken Biryani,Biryani,0,0,23.82,0.0,0,0,217.09,83,93,10,107,95.34,220,84,76,81.0,Overproduction,953.4
R001,Restaurant A,2025-09-30,I001,Chicken Biryani,Biryani,1,0,24.27,0.0,0,0,220.73,70,77,7,61,90.55,220,83,70,81.0,Overproduction,633.85
R001,Restaurant A,2025-10-01,I001,Chicken Biryani,Biryani,2,0,22.82,0.0,0,0,217.46,77,82,5,108,90.54,220,70,73,81.57,Order cancellation,452.7
R001,Restaurant A,2025-10-02,I001,Chicken Biryani,Biryani,3,1,20.68,5.75,0,1,196.7,102,107,5,108,98.35,220,77,80,84.71,Quality issue,491.75
R001,Restaurant A,2025-10-03,I001,Chicken Biryani,Biryani,4,0,21.75,0.0,0,0,219.73,68,72,4,80,97.46,220,102,87,82.0,Quality issue,389.84
R001,Restaurant A,2025-10-04,I001,Chicken Biryani,Biryani,5,0,21.45,0.0,0,0,217.65,81,85,4,66,96.65,220,68,90,80.71,Overproduction,386.6
R001,Restaurant A,2025-10-05,I001,Chicken Biryani,Biryani,6,0,23.08,0.12,0,0,216.96,85,91,6,91,91.55,220,81,84,80.86,Low demand,549.3
R001,Restaurant A,2025-10-06,I001,Chicken Biryani,Biryani,0,0,20.06,0.0,0,0,216.32,72,78,6,81,90.79,220,85,83,79.29,Overproduction,544.74
R001,Restaurant A,2025-10-07,I001,Chicken Biryani,Biryani,1,0,25.1,1.38,0,0,223.19,75,84,9,112,93.78,220,72,70,80.0,Overproduction,844.02
R001,Restaurant A,2025-10-08,I001,Chicken Biryani,Biryani,2,0,17.64,23.78,0,0,218.78,77,87,10,71,94.56,220,75,77,80.0,Low demand,945.6
R001,Restaurant A,2025-10-09,I001,Chicken Biryani,Biryani,3,0,20.88,1.5,0,0,220.7,88,94,6,77,96.54,220,77,102,78.0,Overproduction,579.24
R001,Restaurant A,2025-10-10,I001,Chicken Biryani,Biryani,4,0,20.92,0.0,0,0,222.87,74,79,5,113,95.68,220,88,68,78.86,Overproduction,478.4
R001,Restaurant A,2025-10-11,I001,Chicken Biryani,Biryani,5,0,23.54,0.34,1,0,223.04,95,105,10,61,98.55,220,74,81,80.86,Overproduction,985.5
R001,Restaurant A,2025-10-12,I001,Chicken Biryani,Biryani,6,0,21.95,5.82,0,1,197.67,99,106,7,65,99.0,220,95,85,82.86,Overproduction,693.0
R001,Restaurant A,2025-10-13,I001,Chicken Biryani,Biryani,0,0,18.98,0.0,0,0,219.7,68,74,6,80,99.75,220,99,72,82.29,Low demand,598.5
R001,Restaurant A,2025-10-14,I001,Chicken Biryani,Biryani,1,0,21.64,15.54,1,0,218.6,88,96,8,97,95.09,220,68,75,84.14,Overproduction,760.72
R001,Restaurant A,2025-10-15,I001,Chicken Biryani,Biryani,2,0,16.43,24.16,0,1,197.6,82,90,8,62,93.86,220,88,77,84.86,Low demand,750.88
R001,Restaurant A,2025-10-16,I001,Chicken Biryani,Biryani,3,0,21.13,19.3,0,0,221.56,73,80,7,91,90.88,220,82,88,82.71,Overproduction,636.16
R001,Restaurant A,2025-10-17,I001,Chicken Biryani,Biryani,4,0,20.55,17.3,0,0,215.86,78,88,10,74,96.7,220,73,74,83.29,Overproduction,967.0
R001,Restaurant A,2025-10-18,I001,Chicken Biryani,Biryani,5,0,20.74,6.13,0,0,215.69,89,99,10,91,99.66,220,78,95,82.43,Overproduction,996.6
R001,Restaurant A,2025-10-19,I001,Chicken Biryani,Biryani,6,0,18.9,1.93,0,0,222.94,90,94,4,56,95.9,220,89,99,81.14,Overproduction,383.6
R001,Restaurant A,2025-10-20,I001,Chicken Biryani,Biryani,0,1,19.61,3.07,0,0,221.42,94,105,11,91,98.84,220,90,68,84.86,Low demand,1087.24
R001,Restaurant A,2025-10-21,I001,Chicken Biryani,Biryani,1,0,17.97,24.56,0,0,223.6,87,93,6,59,93.5,220,94,88,84.71,Overproduction,561.0
R001,Restaurant A,2025-10-22,I001,Chicken Biryani,Biryani,2,0,17.54,5.25,0,0,220.85,84,91,7,57,95.44,220,87,82,85.0,Order cancellation,668.08
R001,Restaurant A,2025-10-23,I001,Chicken Biryani,Biryani,3,0,22.17,0.0,0,0,220.59,77,83,6,59,98.1,220,84,73,85.57,Low demand,588.6
R001,Restaurant A,2025-10-24,I001,Chicken Biryani,Biryani,4,0,20.1,4.82,0,0,217.49,65,68,3,91,90.56,220,77,78,83.71,Low demand,271.68
R001,Restaurant A,2025-10-25,I001,Chicken Biryani,Biryani,5,0,17.51,4.04,0,0,223.86,69,72,3,68,94.6,220,65,89,80.86,Overproduction,283.8
R001,Restaurant A,2025-10-26,I001,Chicken Biryani,Biryani,6,0,17.58,0.0,0,0,222.82,91,99,8,70,97.9,220,69,90,81.0,Overproduction,783.2
R001,Restaurant A,2025-10-27,I001,Chicken Biryani,Biryani,0,0,16.15,0.13,0,0,219.64,63,67,4,81,99.12,220,91,94,76.57,Low demand,396.48
R001,Restaurant A,2025-10-28,I001,Chicken Biryani,Biryani,1,0,18.06,3.72,0,0,221.38,72,80,8,62,91.36,220,63,87,74.43,Low demand,730.88
R001,Restaurant A,2025-10-29,I001,Chicken Biryani,Biryani,2,0,19.86,4.84,0,0,219.15,76,85,9,95,93.8,220,72,84,73.29,Overproduction,844.2
R001,Restaurant A,2025-10-30,I001,Chicken Biryani,Biryani,3,0,18.29,0.0,0,0,216.22,63,67,4,74,94.23,220,76,77,71.29,Overproduction,376.92
R001,Restaurant A,2025-10-31,I001,Chicken Biryani,Biryani,4,0,17.97,4.63,0,0,224.03,79,84,5,109,98.96,220,63,65,73.29,Low demand,494.8
R001,Restaurant A,2025-11-01,I001,Chicken Biryani,Biryani,5,0,16.12,1.12,0,0,222.04,99,111,12,75,95.38,220,79,69,77.57,Order cancellation,1144.56
R001,Restaurant A,2025-11-02,I001,Chicken Biryani,Biryani,6,0,14.62,4.82,0,0,220.12,75,80,5,76,90.62,220,99,91,75.29,Overproduction,453.1
R001,Restaurant A,2025-11-03,I001,Chicken Biryani,Biryani,0,0,18.26,0.84,0,0,223.93,75,81,6,81,99.66,220,75,63,77.0,Overproduction,597.96
R001,Restaurant A,2025-11-04,I001,Chicken Biryani,Biryani,1,0,21.65,0.44,0,0,221.08,80,85,5,73,94.21,220,75,72,78.14,Overproduction,471.05
R001,Restaurant A,2025-11-05,I001,Chicken Biryani,Biryani,2,0,17.66,1.18,0,0,216.48,63,66,3,88,91.8,220,80,76,76.29,Overproduction,275.4
R001,Restaurant A,2025-11-06,I001,Chicken Biryani,Biryani,3,0,19.15,5.38,1,1,198.59,92,99,7,64,90.36,220,63,63,80.43,Low demand,632.52
R001,Restaurant A,2025-11-07,I001,Chicken Biryani,Biryani,4,0,17.89,0.0,0,0,218.02,72,80,8,82,93.81,220,92,79,79.43,Overproduction,750.48
R001,Restaurant A,2025-11-08,I001,Chicken Biryani,Biryani,5,0,17.78,2.37,0,0,222.79,80,91,11,64,93.46,220,72,99,76.71,Order cancellation,1028.06
R001,Restaurant A,2025-11-09,I001,Chicken Biryani,Biryani,6,0,12.07,0.0,0,0,220.63,82,92,10,77,91.67,220,80,75,77.71,Overproduction,916.7
R001,Restaurant A,2025-11-10,I001,Chicken Biryani,Biryani,0,0,15.49,0.37,1,0,221.74,70,74,4,76,98.67,220,82,75,77.0,Order cancellation,394.68
R001,Restaurant A,2025-11-11,I001,Chicken Biryani,Biryani,1,0,15.71,0.0,0,0,221.52,67,75,8,65,97.26,220,70,80,75.14,Overproduction,778.08
R001,Restaurant A,2025-11-12,I001,Chicken Biryani,Biryani,2,0,15.24,0.0,0,0,224.2,78,87,9,88,98.48,220,67,63,77.29,Overproduction,886.32
R001,Restaurant A,2025-11-13,I001,Chicken Biryani,Biryani,3,0,22.11,0.0,0,0,223.09,68,72,4,102,98.07,220,78,92,73.86,Overproduction,392.28
R001,Restaurant A,2025-11-14,I001,Chicken Biryani,Biryani,4,0,15.56,1.28,0,1,195.04,75,85,10,97,93.33,220,68,72,74.29,Low demand,933.3
R001,Restaurant A,2025-11-15,I001,Chicken Biryani,Biryani,5,0,20.72,0.39,0,0,222.36,98,104,6,77,96.19,220,75,80,76.86,Low demand,577.14
R001,Restaurant A,2025-11-16,I001,Chicken Biryani,Biryani,6,0,17.88,2.73,0,0,219.81,77,87,10,72,90.38,220,98,82,76.14,Overproduction,903.8
